ACCOUNT_BALANCE_LOW,AGE,AVG_FAMILY_SIZE,CHURN_Y_N,Credit_card_limit,DEPOSIT_AMT,FIRST_NAME,GENDER,INACTIVE_CUST_FLAG,INCOME_LEVEL,Interest_rate,LAST_NAME,MARITAL_STATUS,NUM_DEPOSIT_TRX,NUM_OF_AVG_RESOLUTION,NUM_OF_COMPLAINTS,NUM_OF_ENQUIRIES,NUM_OF_GOOD_RESOLUTION,NUM_OF_POOR_RESOLUTION,NUM_OF_PROD_SUPRT,NUM_WDWL_TRX,OCCUPATION,WDWL_AMT,_id,create_date,customer_id,product_id,product_type,sentiment_polarity,sentiment_score
1.0,55.0,5,N,800000.0,0.0,ULISES,Male,N,Medium,18.0,Bleything,Married,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Chemical Engineer,24426.0,59958e94e557cd6021557f9b,2017-08-17 12:39:38.192,21661,3189,credit card,positive,1.0
1.0,35.0,3,Y,300000.0,0.0,MERLINA,Female,N,Low,15.0,Edelston,Married,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Health Coach II,11881.0,59958e94e557cd6021557f9c,2017-08-17 12:39:38.192,21829,3109,credit card,positive,1.0
0.0,41.0,4,N,800000.0,18807.0,FAIRLEIGH,Male,N,Medium,18.0,Maxwell,Married,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,Assistant Media Planner,45268.0,59958e94e557cd6021557f9d,2017-08-17 12:39:38.192,21527,3352,credit card,neutral,0.0
0.0,42.0,2,Y,25000.0,3635.0,DALLI,Male,N,High,18.0,Dumphy,Married,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Recruiting Manager,4928.0,59958e94e557cd6021557f9e,2017-08-17 12:39:38.192,21329,3529,credit card,neutral,0.0
0.0,64.0,4,N,100000.0,7449.0,IGNACE,Male,N,Medium,16.0,Chugg,Married,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,VP Product Management,3033.0,59958e94e557cd6021557f9f,2017-08-17 12:39:38.192,21917,3953,credit card,positive,2.0
0.0,63.0,3,N,100000.0,20717.0,LILLI,Female,N,Medium,16.0,Crook,Married,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Technical Writer,0.0,59958e94e557cd6021557fa0,2017-08-17 12:39:38.192,21664,927,credit card,positive,1.0
1.0,58.0,3,N,100000.0,0.0,JEREMIAH,Male,N,High,16.0,Duffy,Married,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,Database Administrator IV,23672.0,59958e94e557cd6021557fa1,2017-08-17 12:39:38.192,21457,698,credit card,positive,1.0
0.0,55.0,3,N,100000.0,18523.0,ROBINIA,Female,N,Medium,16.0,Losebie,Married,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VP Marketing,0.0,59958e94e557cd6021557fa3,2017-08-17 12:39:38.192,21470,1790,credit card,neutral,0.0
0.0,59.0,6,N,100000.0,25270.0,WINFRED,Male,N,Low,16.0,Manilo,Married,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Dental Hygienist,0.0,59958e94e557cd6021557fa2,2017-08-17 12:39:38.192,21772,4495,credit card,positive,1.0
0.0,58.0,4,N,300000.0,20405.0,UDALE,Male,N,Low,15.0,Entwisle,Married,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Biostatistician III,21599.0,59958e94e557cd6021557fa4,2017-08-17 12:39:38.192,21802,1541,credit card,neutral,0.0
1.0,48.0,2,Y,300000.0,0.0,KENON,Male,N,Medium,15.0,Cartmael,Married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Research Nurse,15448.0,59958e94e557cd6021557fa7,2017-08-17 12:39:38.192,21712,2479,credit card,neutral,0.0
0.0,66.0,5,N,300000.0,16311.0,ARIEL,Male,N,Low,15.0,Akrigg,Married,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Biostatistician III,18646.0,59958e94e557cd6021557fa5,2017-08-17 12:39:38.192,21665,3462,credit card,neutral,0.0
1.0,37.0,6,N,100000.0,0.0,TADIO,Male,N,High,16.0,Jansens,Married,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,Project Manager,18265.0,59958e94e557cd6021557fa6,2017-08-17 12:39:38.192,21666,2786,credit card,positive,1.0
1.0,57.0,4,N,100000.0,0.0,ALDRICH,Male,N,High,16.0,Meron,Married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Senior Editor,8985.0,59958e94e557cd6021557fa9,2017-08-17 12:39:38.192,21541,4167,credit card,neutral,0.0
1.0,59.0,4,N,100000.0,0.0,CAL,Male,N,High,16.0,Orgee,Married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Biostatistician I,36770.0,59958e94e557cd6021557fa8,2017-08-17 12:39:38.192,22280,3745,credit card,neutral,0.0
0.0,65.0,6,N,300000.0,51642.0,IGNAZIO,Male,N,Medium,15.0,McFarlan,Married,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Pharmacist,22211.0,59958e94e557cd6021557faa,2017-08-17 12:39:38.192,21679,232,credit card,neutral,0.0
0.0,46.0,2,N,300000.0,22826.0,REMY,Female,N,High,15.0,Cossey,Married,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Chemical Engineer,13273.0,59958e94e557cd6021557fab,2017-08-17 12:39:38.192,21919,4830,credit card,neutral,0.0
0.0,25.0,3,N,100000.0,11802.0,FRANK,Male,N,Medium,16.0,Carbert,Single,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Structural Engineer,18490.0,59958e94e557cd6021557faf,2017-08-17 12:39:38.192,21688,3205,credit card,positive,1.0
0.0,59.0,3,N,400000.0,53089.0,SHELL,Male,N,Medium,12.0,Turbitt,Married,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,Help Desk Operator,0.0,59958e94e557cd6021557fae,2017-08-17 12:39:38.192,21685,2893,credit card,neutral,0.0
0.0,60.0,6,N,100000.0,32686.0,ALAMEDA,Female,N,Low,16.0,Gater,Married,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Community Outreach Specialist,19543.0,59958e94e557cd6021557fac,2017-08-17 12:39:38.192,21683,3394,credit card,neutral,0.0
1.0,43.0,5,Y,100000.0,0.0,ETTORE,Male,N,Medium,16.0,Beccero,Married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Assistant Professor,4563.0,59958e94e557cd6021557fad,2017-08-17 12:39:38.192,21440,579,credit card,neutral,0.0
0.0,47.0,4,N,300000.0,19851.0,BRION,Male,N,High,15.0,Bortolozzi,Married,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,Software Consultant,25501.0,59958e94e557cd6021557fb0,2017-08-17 12:39:38.192,21785,1133,credit card,neutral,0.0
1.0,60.0,3,N,100000.0,0.0,BEATRIX,Female,N,Medium,16.0,Prise,Married,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Developer I,0.0,59958e94e557cd6021557fb1,2017-08-17 12:39:38.192,21691,2488,credit card,positive,1.0
0.0,52.0,5,N,300000.0,25203.0,RHETTA,Female,N,Low,15.0,Grills,Married,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Social Worker,12987.0,59958e94e557cd6021557fb3,2017-08-17 12:39:38.192,22002,4988,credit card,neutral,0.0
0.0,41.0,4,N,100000.0,13224.0,SOPHEY,Female,N,Low,16.0,Maciunas,Married,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Help Desk Technician,0.0,59958e94e557cd6021557fb2,2017-08-17 12:39:38.192,21692,3377,credit card,positive,1.0
0.0,28.0,3,N,100000.0,8385.0,VAIL,Male,N,High,16.0,Izakovitz,Married,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,Nurse,34887.0,59958e94e557cd6021557fb4,2017-08-17 12:39:38.192,21824,108,credit card,positive,2.0
0.0,66.0,4,N,100000.0,16637.0,KARIM,Male,N,Low,16.0,Attrey,Married,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Biostatistician II,4748.0,59958e94e557cd6021557fb5,2017-08-17 12:39:38.192,21891,3930,credit card,neutral,0.0
0.0,25.0,5,N,100000.0,12885.0,WASHINGTON,Male,N,Low,16.0,Halksworth,Single,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,Community Outreach Specialist,48939.0,59958e94e557cd6021557fb6,2017-08-17 12:39:38.192,21614,3323,credit card,neutral,0.0
1.0,39.0,4,N,400000.0,0.0,JAYME,Male,N,Low,12.0,Aldersley,Married,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Web Developer IV,0.0,59958e94e557cd6021557fb7,2017-08-17 12:39:38.192,21698,1988,credit card,negative,-1.0
0.0,25.0,3,N,100000.0,9902.0,TEDDY,Male,N,High,16.0,Reichelt,Single,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Mechanical Systems Engineer,22030.0,59958e94e557cd6021557fb9,2017-08-17 12:39:38.192,21702,1076,credit card,neutral,0.0
0.0,35.0,5,N,100000.0,47159.0,TANN,Male,N,High,16.0,Shearwood,Married,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Financial Analyst,0.0,59958e94e557cd6021557fb8,2017-08-17 12:39:38.192,21699,1387,credit card,neutral,0.0
1.0,51.0,4,N,300000.0,0.0,GRAIG,Male,N,High,15.0,Beeden,Married,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Account Representative IV,24372.0,59958e94e557cd6021557fba,2017-08-17 12:39:38.192,21505,4916,credit card,positive,1.0
1.0,41.0,4,N,300000.0,0.0,PADRIAC,Male,N,Low,15.0,Tune,Married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Technical Writer,23379.0,59958e94e557cd6021557fbb,2017-08-17 12:39:38.192,21710,4462,credit card,neutral,0.0
1.0,35.0,3,Y,100000.0,0.0,GAUTHIER,Male,N,Low,16.0,Ballchin,Married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Media Manager IV,26398.0,59958e94e557cd6021557fbc,2017-08-17 12:39:38.192,21808,4394,credit card,neutral,0.0
0.0,46.0,6,N,300000.0,70587.0,OLLIE,Male,N,Medium,15.0,Weyland,Married,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Quality Engineer,0.0,59958e94e557cd6021557fbe,2017-08-17 12:39:38.192,21831,193,credit card,positive,1.0
0.0,67.0,2,Y,100000.0,32251.0,NEILLA,Female,N,Medium,16.0,Gollop,Married,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Internal Auditor,20714.0,59958e94e557cd6021557fc0,2017-08-17 12:39:38.192,22007,1167,credit card,positive,1.0
0.0,33.0,3,N,100000.0,5708.0,EVITA,Female,N,Low,16.0,Maulin,Married,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,Staff Accountant IV,44294.0,59958e94e557cd6021557fbd,2017-08-17 12:39:38.192,21713,1745,credit card,neutral,0.0
1.0,50.0,6,N,300000.0,0.0,MISSY,Female,N,Medium,15.0,Rawlings,Married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Accountant I,26890.0,59958e94e557cd6021557fbf,2017-08-17 12:39:38.192,21718,544,credit card,neutral,0.0
1.0,48.0,2,N,300000.0,0.0,MARIBELLE,Female,N,High,15.0,McCosker,Married,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,Senior Cost Accountant,24422.0,59958e94e557cd6021557fc2,2017-08-17 12:39:38.192,21722,654,credit card,positive,1.0
0.0,49.0,5,Y,100000.0,7432.0,JENNY,Female,N,Medium,16.0,Giovani,Married,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Computer Systems Analyst III,0.0,59958e94e557cd6021557fc1,2017-08-17 12:39:38.192,21721,2731,credit card,neutral,0.0
1.0,43.0,5,N,300000.0,0.0,EWAN,Male,N,Medium,15.0,Triner,Married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Compensation Analyst,5748.0,59958e94e557cd6021557fc4,2017-08-17 12:39:38.192,21932,1830,credit card,neutral,0.0
0.0,60.0,2,N,100000.0,14636.0,SADYE,Female,N,Medium,16.0,Minghetti,Married,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Safety Technician III,15536.0,59958e94e557cd6021557fc5,2017-08-17 12:39:38.192,21726,3731,credit card,neutral,0.0
1.0,27.0,3,N,400000.0,0.0,MILLI,Female,N,Low,12.0,Pyson,Single,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,Payment Adjustment Coordinator,51448.0,59958e94e557cd6021557fc6,2017-08-17 12:39:38.192,21736,3927,credit card,positive,1.0
1.0,59.0,2,N,100000.0,0.0,LOUISA,Female,N,Low,16.0,Danes,Married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Account Coordinator,7753.0,59958e94e557cd6021557fc7,2017-08-17 12:39:38.192,21978,2398,credit card,neutral,0.0
0.0,59.0,5,N,400000.0,25317.0,JEANA,Female,N,High,12.0,Lakeland,Married,2.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,Legal Assistant,51211.0,59958e94e557cd6021557fc8,2017-08-17 12:39:38.192,21740,39,credit card,negative,-1.0
0.0,42.0,2,N,100000.0,38087.0,FRITZ,Male,N,Low,16.0,Shynn,Married,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Geological Engineer,0.0,59958e94e557cd6021557fc9,2017-08-17 12:39:38.192,22103,3002,credit card,neutral,0.0
0.0,49.0,4,Y,100000.0,1914.0,GALE,Male,N,Low,16.0,Origan,Married,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Research Nurse,1664.0,59958e94e557cd6021557fc3,2017-08-17 12:39:38.192,21724,2812,credit card,neutral,0.0
0.0,26.0,2,N,100000.0,15836.0,LEONID,Male,N,Medium,16.0,Rolfo,Single,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Human Resources Assistant IV,10637.0,59958e94e557cd6021557fca,2017-08-17 12:39:38.192,22072,1101,credit card,positive,1.0
0.0,36.0,2,Y,800000.0,11550.0,WILMER,Male,N,Medium,18.0,Rosterne,Married,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,Account Executive,43601.0,59958e94e557cd6021557fcc,2017-08-17 12:39:38.192,22004,3630,credit card,positive,1.0
0.0,46.0,3,N,100000.0,37011.0,ASHIA,Female,N,Low,16.0,McGillreich,Married,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VP Accounting,18165.0,59958e94e557cd6021557fcd,2017-08-17 12:39:38.192,21742,4613,credit card,neutral,0.0
0.0,58.0,6,N,100000.0,3145.0,LORETTA,Female,N,Medium,16.0,Niven,Married,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,Professor,8078.0,59958e94e557cd6021557fcb,2017-08-17 12:39:38.192,21741,3348,credit card,negative,-1.0
0.0,31.0,3,N,100000.0,6828.0,ADELICE,Female,N,Medium,16.0,Pluck,Married,2.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,Financial Advisor,36579.0,59958e94e557cd6021557fcf,2017-08-17 12:39:38.192,21849,3786,credit card,positive,2.0
0.0,50.0,5,Y,800000.0,22986.0,ROSELIN,Female,N,Low,18.0,Cowdrey,Married,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Financial Advisor,0.0,59958e94e557cd6021557fd1,2017-08-17 12:39:38.192,21748,1189,credit card,negative,-1.0
0.0,48.0,4,N,300000.0,11528.0,PIERETTE,Female,N,High,15.0,Lembcke,Married,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,Electrical Engineer,33326.0,59958e94e557cd6021557fce,2017-08-17 12:39:38.192,21743,89,credit card,positive,1.0
0.0,44.0,3,N,300000.0,1115.0,BERNARD,Male,N,High,15.0,Plumer,Married,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Electrical Engineer,0.0,59958e94e557cd6021557fd0,2017-08-17 12:39:38.192,21746,3655,credit card,neutral,0.0
0.0,32.0,5,N,300000.0,7405.0,JONATHON,Male,N,Low,15.0,Mates,Married,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,Help Desk Operator,15775.0,59958e94e557cd6021557fd5,2017-08-17 12:39:38.192,22207,3701,credit card,neutral,0.0
0.0,27.0,3,Y,300000.0,21391.0,JED,Male,N,Low,15.0,Bage,Single,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Professor,23033.0,59958e94e557cd6021557fd7,2017-08-17 12:39:38.192,21939,1956,credit card,neutral,0.0
0.0,28.0,2,Y,300000.0,12412.0,GERTA,Female,N,Medium,15.0,Roblou,Married,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Account Representative III,0.0,59958e94e557cd6021557fd6,2017-08-17 12:39:38.192,22090,1646,credit card,negative,-1.0
1.0,42.0,2,Y,300000.0,0.0,LEXINE,Female,N,Low,15.0,Maginot,Married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Database Administrator I,15341.0,59958e94e557cd6021557fd8,2017-08-17 12:39:38.192,21754,2999,credit card,neutral,0.0
1.0,30.0,2,Y,300000.0,0.0,LEXY,Female,N,Medium,15.0,Bendle,Married,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,Software Engineer I,31849.0,59958e94e557cd6021557fd2,2017-08-17 12:39:38.192,21750,4427,credit card,negative,-1.0
0.0,56.0,6,N,300000.0,14663.0,AERIEL,Female,N,High,15.0,Eschalotte,Married,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,Structural Analysis Engineer,48471.0,59958e94e557cd6021557fd9,2017-08-17 12:39:38.192,21404,1701,credit card,neutral,0.0
1.0,34.0,6,N,100000.0,0.0,HEINRIK,Male,N,High,16.0,Stopforth,Married,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Senior Developer,22113.0,59958e94e557cd6021557fdc,2017-08-17 12:39:38.192,21761,1461,credit card,positive,1.0
1.0,29.0,3,Y,300000.0,0.0,HOLDEN,Male,N,Medium,15.0,Putt,Married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Financial Advisor,22895.0,59958e94e557cd6021557fdb,2017-08-17 12:39:38.192,21759,4565,credit card,neutral,0.0
0.0,64.0,3,N,300000.0,19548.0,BRIANNE,Female,N,Medium,15.0,Fulks,Married,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VP Marketing,8994.0,59958e94e557cd6021557fdd,2017-08-17 12:39:38.192,21723,1462,credit card,neutral,0.0
1.0,63.0,5,N,800000.0,0.0,DORIAN,Male,N,Medium,18.0,Haycock,Married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,Junior Executive,83255.0,59958e94e557cd6021557fda,2017-08-17 12:39:38.192,21756,2865,credit card,neutral,0.0
0.0,24.0,5,N,100000.0,5023.0,COURTNAY,Female,N,High,16.0,Strickett,Single,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Project Manager,2303.0,59958e94e557cd6021557fd3,2017-08-17 12:39:38.192,21752,4790,credit card,neutral,0.0
1.0,54.0,4,N,800000.0,0.0,JULINE,Female,N,Low,18.0,Feathersby,Married,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,Senior Financial Analyst,20501.0,59958e94e557cd6021557fe0,2017-08-17 12:39:38.192,21847,2288,credit card,positive,2.0
0.0,30.0,3,N,300000.0,14593.0,FOSS,Male,N,Low,15.0,Blaydon,Married,2.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,Legal Assistant,27617.0,59958e94e557cd6021557fde,2017-08-17 12:39:38.192,21766,878,credit card,positive,1.0
0.0,51.0,4,N,800000.0,7118.0,JEFFY,Male,N,High,18.0,Ivankovic,Married,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Physical Therapy Assistant,0.0,59958e94e557cd6021557fdf,2017-08-17 12:39:38.192,21767,3422,credit card,neutral,0.0
1.0,59.0,4,N,100000.0,0.0,CARMELITA,Female,N,High,16.0,Dmitrienko,Married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Account Coordinator,24001.0,59958e94e557cd6021557fd4,2017-08-17 12:39:38.192,22253,1108,credit card,neutral,0.0
1.0,26.0,2,N,100000.0,0.0,TULL,Male,N,Low,16.0,Hardway,Single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Payment Adjustment Coordinator,3659.0,59958e94e557cd6021557fe2,2017-08-17 12:39:38.192,21775,3601,credit card,neutral,0.0
0.0,37.0,5,N,100000.0,78243.0,BERNARDO,Male,N,Medium,16.0,Herley,Married,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Software Test Engineer II,0.0,59958e94e557cd6021557fe1,2017-08-17 12:39:38.192,21768,2848,credit card,positive,1.0
0.0,32.0,3,Y,100000.0,13076.0,ALLSUN,Female,N,Low,16.0,Grinikhin,Married,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,VP Quality Control,0.0,59958e94e557cd6021557fe7,2017-08-17 12:39:38.192,21438,541,credit card,positive,1.0
0.0,30.0,2,N,100000.0,27267.0,MICK,Male,N,High,16.0,Churchyard,Married,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Payment Adjustment Coordinator,0.0,59958e94e557cd6021557fe6,2017-08-17 12:39:38.192,21934,1293,credit card,neutral,0.0
0.0,36.0,3,N,300000.0,6389.0,BAT,Male,N,Low,15.0,Basilone,Married,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Accounting Assistant I,23828.0,59958e94e557cd6021557fe8,2017-08-17 12:39:38.192,21784,701,credit card,neutral,0.0
0.0,47.0,5,Y,300000.0,22280.0,MORD,Male,N,Medium,15.0,Featenby,Married,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Librarian,0.0,59958e94e557cd6021557fea,2017-08-17 12:39:38.192,22167,4343,credit card,neutral,0.0
0.0,58.0,3,N,300000.0,38576.0,MONIQUE,Female,N,Low,15.0,Vipan,Married,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Senior Editor,0.0,59958e94e557cd6021557fe9,2017-08-17 12:39:38.192,22228,3809,credit card,neutral,0.0
0.0,43.0,2,N,100000.0,17823.0,LINOEL,Male,N,Medium,16.0,Gaish,Married,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,Information Systems Manager,43587.0,59958e94e557cd6021557feb,2017-08-17 12:39:38.192,21792,4590,credit card,neutral,0.0
1.0,43.0,5,N,100000.0,0.0,HAM,Male,N,High,16.0,Mollitt,Married,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,VP Quality Control,27604.0,59958e94e557cd6021557fec,2017-08-17 12:39:38.192,21818,2377,credit card,positive,1.0
1.0,54.0,5,N,100000.0,0.0,LURLINE,Female,N,Low,16.0,Cookney,Married,0.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0,Junior Executive,19027.0,59958e94e557cd6021557fed,2017-08-17 12:39:38.192,21796,1904,credit card,positive,5.0
1.0,40.0,6,N,100000.0,0.0,CALLIE,Female,N,Medium,16.0,Zoellner,Married,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Mechanical Systems Engineer,7047.0,59958e94e557cd6021557fef,2017-08-17 12:39:38.192,21941,4082,credit card,positive,1.0
1.0,30.0,5,Y,100000.0,0.0,FLEMING,Male,N,Medium,16.0,Dalyiel,Married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Financial Analyst,6144.0,59958e94e557cd6021557fee,2017-08-17 12:39:38.192,22102,4684,credit card,neutral,0.0
1.0,60.0,2,N,300000.0,0.0,CONSTANTINA,Female,N,High,15.0,Stappard,Married,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Design Engineer,16554.0,59958e94e557cd6021557ff0,2017-08-17 12:39:38.192,21797,3215,credit card,positive,1.0
0.0,51.0,2,N,300000.0,37923.0,RODDIE,Male,N,Medium,15.0,Knee,Married,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Electrical Engineer,0.0,59958e94e557cd6021557fe5,2017-08-17 12:39:38.192,21783,1843,credit card,positive,1.0
0.0,51.0,5,N,300000.0,25802.0,FULTON,Male,N,Low,15.0,Scawton,Married,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Software Consultant,3108.0,59958e94e557cd6021557ff1,2017-08-17 12:39:38.192,21924,2539,credit card,neutral,0.0
0.0,46.0,2,N,800000.0,9955.0,RONNIE,Male,N,High,18.0,Reichelt,Married,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Account Coordinator,7847.0,59958e94e557cd6021557ff2,2017-08-17 12:39:38.192,21675,2872,credit card,positive,1.0
0.0,53.0,4,N,100000.0,21639.0,NIGEL,Male,N,High,16.0,Buyers,Married,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Technical Writer,0.0,59958e94e557cd6021557ff4,2017-08-17 12:39:38.192,21532,1969,credit card,neutral,0.0
0.0,38.0,3,Y,100000.0,22931.0,FRANKLYN,Male,N,Medium,16.0,Hatherley,Married,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Civil Engineer,0.0,59958e94e557cd6021557ff3,2017-08-17 12:39:38.192,21798,294,credit card,neutral,0.0
1.0,64.0,5,N,100000.0,0.0,CALV,Male,N,Low,16.0,Tuxsell,Married,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,Programmer Analyst II,44723.0,59958e94e557cd6021557ff6,2017-08-17 12:39:38.192,21799,4783,credit card,positive,1.0
0.0,67.0,2,Y,25000.0,22373.0,TIEBOLD,Male,N,High,18.0,Freeman,Married,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Compensation Analyst,0.0,59958e94e557cd6021557ff5,2017-08-17 12:39:38.192,21320,2838,credit card,neutral,0.0
1.0,37.0,6,N,400000.0,0.0,KAHALEEL,Male,N,Medium,12.0,Winchurch,Married,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Quality Control Specialist,0.0,59958e94e557cd6021557fe3,2017-08-17 12:39:38.192,21777,1783,credit card,positive,1.0
1.0,40.0,3,N,100000.0,0.0,CESARO,Male,N,Low,16.0,Sifflett,Married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Pharmacist,24930.0,59958e94e557cd6021557ff7,2017-08-17 12:39:38.192,21805,3288,credit card,neutral,0.0
0.0,52.0,5,N,800000.0,18079.0,JONIE,Female,N,High,18.0,Finlan,Married,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Marketing Manager,19211.0,59958e94e557cd6021557ff9,2017-08-17 12:39:38.192,21669,364,credit card,neutral,0.0
0.0,36.0,4,N,100000.0,21737.0,RODRIGO,Male,N,High,16.0,Warlaw,Married,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Legal Assistant,22011.0,59958e94e557cd6021557ff8,2017-08-17 12:39:38.192,21806,563,credit card,positive,1.0
1.0,56.0,6,N,100000.0,0.0,COSIMO,Male,N,Medium,16.0,Endon,Married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Systems Administrator III,23130.0,59958e94e557cd6021557ffa,2017-08-17 12:39:38.192,21852,2397,credit card,neutral,0.0
0.0,56.0,5,N,400000.0,26368.0,MANOLO,Male,N,Low,12.0,Torn,Married,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chief Design Engineer,0.0,59958e94e557cd6021557fe4,2017-08-17 12:39:38.192,22222,402,credit card,neutral,0.0
1.0,33.0,6,Y,100000.0,0.0,ELINORE,Female,N,Low,16.0,Willingam,Married,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,Web Designer III,21550.0,59958e94e557cd6021557ffb,2017-08-17 12:39:38.192,21814,115,credit card,positive,4.0
